기준일자|노선명|전환_노선ID|승차_정류장순번|승차_정류장ARS|승차_정류장표준코드|승차_정류장명|하차_정류장순번|하차_정류장ARS|하차_정류장표준코드|하차_정류장명|승객수
|40||7|20115|119000025|노량진역2번출구|11|20154|119000061|상도노빌리티아파트|7,,
|40||7|20115|119000025|노량진역2번출구|12|20160|119000067|상도역|24,,
|40||7|20115|119000025|노량진역2번출구|13|20162|119000069|상도동중앙하이츠빌.상도전통시장|16,,
|40||7|20115|119000025|노량진역2번출구|14|20164|119000071|숭실대입구역|27,,
|40||7|20115|119000025|노량진역2번출구|15|20169|119000076|숭실대중문앞|46,,
|40||7|20115|119000025|노량진역2번출구|16|20171|119000078|숭실대별관앞|25,,
|40||7|20115|119000025|노량진역2번출구|18|20173|119000080|사당5치안센터|10,,
|40||7|20115|119000025|노량진역2번출구|19|20175|119000082|총신대|7,,
|40||7|20115|119000025|노량진역2번출구|20|20176|119000083|사당중학교|3,,
|40||7|20115|119000025|노량진역2번출구|21|20179|119000086|남성역|1,,
|40||7|20115|119000025|노량진역2번출구|22|20181|119000088|남성역골목시장|2,,
|40||7|20115|119000025|노량진역2번출구|24|20182|119000089|남성초등학교|3,,
|40||7|20115|119000025|노량진역2번출구|25|20184|119000091|이수역9번출구|2,,
|40||7|20115|119000025|노량진역2번출구|8|20190|119000097|노량진초등학교앞|7,,
|40||7|20115|119000025|노량진역2번출구|9|20192|119000099|장성교회|9,,
|40||7|20115|119000025|노량진역2번출구|17|20254|119000319|사당롯데캐슬골든포레.사당해그린|10,,
|40||7|20115|119000025|노량진역2번출구|26|22385|121000304|이수역5번출구|1,,
|40||7|20115|119000025|노량진역2번출구|28|22387|121000306|방배고개|2,,
|40||7|20115|119000025|노량진역2번출구|29|22415|121001327|내방역1번출구|1,,
|40||7|20115|119000025|노량진역2번출구|35|23287|122000184|강남역1번출구.역삼세무서|1,,
|40||7|20115|119000025|노량진역2번출구|40|23472|122000355|도곡중학교.강남세브란스병원|1,,
|40||8|20190|119000097|노량진초등학교앞|10|20152|119000059|동작구청.동작보건소건강관리청|9,,
|40||8|20190|119000097|노량진초등학교앞|11|20154|119000061|상도노빌리티아파트|4,,
|40||8|20190|119000097|노량진초등학교앞|12|20160|119000067|상도역|3,,
|40||8|20190|119000097|노량진초등학교앞|13|20162|119000069|상도동중앙하이츠빌.상도전통시장|3,,
|40||8|20190|119000097|노량진초등학교앞|14|20164|119000071|숭실대입구역|3,,
|40||8|20190|119000097|노량진초등학교앞|15|20169|119000076|숭실대중문앞|17,,
|40||8|20190|119000097|노량진초등학교앞|16|20171|119000078|숭실대별관앞|3,,
|40||8|20190|119000097|노량진초등학교앞|18|20173|119000080|사당5치안센터|3,,
|40||8|20190|119000097|노량진초등학교앞|19|20175|119000082|총신대|2,,
|40||8|20190|119000097|노량진초등학교앞|20|20176|119000083|사당중학교|1,,
|40||8|20190|119000097|노량진초등학교앞|21|20179|119000086|남성역|5,,
|40||8|20190|119000097|노량진초등학교앞|22|20181|119000088|남성역골목시장|2,,
|40||8|20190|119000097|노량진초등학교앞|24|20182|119000089|남성초등학교|4,,
|40||8|20190|119000097|노량진초등학교앞|8|20190|119000097|노량진초등학교앞|2,,
|40||8|20190|119000097|노량진초등학교앞|23|20252|119000296|사당동대아신협앞|3,,
|40||8|20190|119000097|노량진초등학교앞|17|20254|119000319|사당롯데캐슬골든포레.사당해그린|4,,
|40||8|20190|119000097|노량진초등학교앞|33|22104|121000028|서초동유원아파트|1,,
|40||8|20190|119000097|노량진초등학교앞|31|22136|121000060|서초역1번출구|2,,
|40||8|20190|119000097|노량진초등학교앞|28|22387|121000306|방배고개|3,,
|40||8|20190|119000097|노량진초등학교앞|29|22415|121001327|내방역1번출구|1,,
|40||8|20190|119000097|노량진초등학교앞|30|22608|121001329|서리풀문화광장|1,,
|40||8|20190|119000097|노량진초등학교앞|35|23287|122000184|강남역1번출구.역삼세무서|1,,
|40||9|20192|119000099|장성교회|10|20152|119000059|동작구청.동작보건소건강관리청|6,,
|40||9|20192|119000099|장성교회|11|20154|119000061|상도노빌리티아파트|11,,
|40||9|20192|119000099|장성교회|12|20160|119000067|상도역|5,,
|40||9|20192|119000099|장성교회|13|20162|119000069|상도동중앙하이츠빌.상도전통시장|2,,
|40||9|20192|119000099|장성교회|14|20164|119000071|숭실대입구역|2,,
|40||9|20192|119000099|장성교회|15|20169|119000076|숭실대중문앞|3,,
|40||9|20192|119000099|장성교회|16|20171|119000078|숭실대별관앞|3,,
|40||9|20192|119000099|장성교회|19|20175|119000082|총신대|1,,
|40||9|20192|119000099|장성교회|21|20179|119000086|남성역|1,,
|40||9|20192|119000099|장성교회|22|20181|119000088|남성역골목시장|2,,
|40||9|20192|119000099|장성교회|23|20252|119000296|사당동대아신협앞|1,,
|40||9|20192|119000099|장성교회|17|20254|119000319|사당롯데캐슬골든포레.사당해그린|3,,
|40||9|20192|119000099|장성교회|32|22103|121000027|교대역2번출구|2,,
|40||9|20192|119000099|장성교회|26|22385|121000304|이수역5번출구|1,,
|40||9|20192|119000099|장성교회|28|22387|121000306|방배고개|4,,
|40||9|20192|119000099|장성교회|29|22415|121001327|내방역1번출구|1,,
|40||9|20192|119000099|장성교회|35|23287|122000184|강남역1번출구.역삼세무서|2,,
|40||9|20192|119000099|장성교회|36|23288|122000185|역삼역.포스코타워역삼|2,,
|40||9|20192|119000099|장성교회|37|23305|122000201|대한사회복지회|1,,
|40||9|20192|119000099|장성교회|40|23472|122000355|도곡중학교.강남세브란스병원|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|10|20152|119000059|동작구청.동작보건소건강관리청|2,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|11|20154|119000061|상도노빌리티아파트|7,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|12|20160|119000067|상도역|11,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|13|20162|119000069|상도동중앙하이츠빌.상도전통시장|12,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|14|20164|119000071|숭실대입구역|11,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|15|20169|119000076|숭실대중문앞|11,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|16|20171|119000078|숭실대별관앞|13,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|18|20173|119000080|사당5치안센터|7,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|19|20175|119000082|총신대|3,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|20|20176|119000083|사당중학교|5,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|21|20179|119000086|남성역|4,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|22|20181|119000088|남성역골목시장|3,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|24|20182|119000089|남성초등학교|2,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|25|20184|119000091|이수역9번출구|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|23|20252|119000296|사당동대아신협앞|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|17|20254|119000319|사당롯데캐슬골든포레.사당해그린|8,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|32|22103|121000027|교대역2번출구|3,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|33|22104|121000028|서초동유원아파트|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|31|22136|121000060|서초역1번출구|4,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|26|22385|121000304|이수역5번출구|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|27|22386|121000305|방배초등학교|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|28|22387|121000306|방배고개|2,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|29|22415|121001327|내방역1번출구|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|30|22608|121001329|서리풀문화광장|5,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|35|23287|122000184|강남역1번출구.역삼세무서|7,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|36|23288|122000185|역삼역.포스코타워역삼|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|39|23297|122000193|래미안그레이튼아파트|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|38|23299|122000195|역삼동성당.역삼자이아파트|1,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|37|23305|122000201|대한사회복지회|4,,
|40||10|20152|119000059|동작구청.동작보건소건강관리청|40|23472|122000355|도곡중학교.강남세브란스병원|1,,
|40||11|20154|119000061|상도노빌리티아파트|11|20154|119000061|상도노빌리티아파트|1,,
|40||11|20154|119000061|상도노빌리티아파트|12|20160|119000067|상도역|10,,
|40||11|20154|119000061|상도노빌리티아파트|13|20162|119000069|상도동중앙하이츠빌.상도전통시장|7,,
|40||11|20154|119000061|상도노빌리티아파트|14|20164|119000071|숭실대입구역|11,,
|40||11|20154|119000061|상도노빌리티아파트|15|20169|119000076|숭실대중문앞|29,,
|40||11|20154|119000061|상도노빌리티아파트|16|20171|119000078|숭실대별관앞|11,,
|40||11|20154|119000061|상도노빌리티아파트|18|20173|119000080|사당5치안센터|2,,
|40||11|20154|119000061|상도노빌리티아파트|19|20175|119000082|총신대|2,,
|40||11|20154|119000061|상도노빌리티아파트|20|20176|119000083|사당중학교|3,,
|40||11|20154|119000061|상도노빌리티아파트|21|20179|119000086|남성역|2,,
|40||11|20154|119000061|상도노빌리티아파트|22|20181|119000088|남성역골목시장|4,,
|40||11|20154|119000061|상도노빌리티아파트|24|20182|119000089|남성초등학교|2,,
|40||11|20154|119000061|상도노빌리티아파트|25|20184|119000091|이수역9번출구|1,,
|40||11|20154|119000061|상도노빌리티아파트|17|20254|119000319|사당롯데캐슬골든포레.사당해그린|2,,
|40||11|20154|119000061|상도노빌리티아파트|32|22103|121000027|교대역2번출구|2,,
|40||11|20154|119000061|상도노빌리티아파트|34|22114|121000038|롯데칠성|2,,
|40||11|20154|119000061|상도노빌리티아파트|31|22136|121000060|서초역1번출구|2,,
|40||11|20154|119000061|상도노빌리티아파트|30|22608|121001329|서리풀문화광장|1,,
|40||11|20154|119000061|상도노빌리티아파트|35|23287|122000184|강남역1번출구.역삼세무서|11,,
|40||11|20154|119000061|상도노빌리티아파트|36|23288|122000185|역삼역.포스코타워역삼|4,,
|40||11|20154|119000061|상도노빌리티아파트|37|23305|122000201|대한사회복지회|2,,
|40||11|20154|119000061|상도노빌리티아파트|40|23472|122000355|도곡중학교.강남세브란스병원|1,,
|40||12|20160|119000067|상도역|12|20160|119000067|상도역|1,,
|40||12|20160|119000067|상도역|13|20162|119000069|상도동중앙하이츠빌.상도전통시장|1,,
|40||12|20160|119000067|상도역|14|20164|119000071|숭실대입구역|6,,
|40||12|20160|119000067|상도역|15|20169|119000076|숭실대중문앞|17,,
|40||12|20160|119000067|상도역|16|20171|119000078|숭실대별관앞|23,,
|40||12|20160|119000067|상도역|18|20173|119000080|사당5치안센터|2,,
|40||12|20160|119000067|상도역|19|20175|119000082|총신대|5,,
|40||12|20160|119000067|상도역|20|20176|119000083|사당중학교|1,,
|40||12|20160|119000067|상도역|21|20179|119000086|남성역|2,,
|40||12|20160|119000067|상도역|22|20181|119000088|남성역골목시장|4,,
|40||12|20160|119000067|상도역|24|20182|119000089|남성초등학교|4,,
|40||12|20160|119000067|상도역|23|20252|119000296|사당동대아신협앞|8,,
|40||12|20160|119000067|상도역|17|20254|119000319|사당롯데캐슬골든포레.사당해그린|10,,
|40||12|20160|119000067|상도역|32|22103|121000027|교대역2번출구|5,,
|40||12|20160|119000067|상도역|33|22104|121000028|서초동유원아파트|4,,
|40||12|20160|119000067|상도역|34|22114|121000038|롯데칠성|3,,
|40||12|20160|119000067|상도역|31|22136|121000060|서초역1번출구|2,,
|40||12|20160|119000067|상도역|29|22415|121001327|내방역1번출구|2,,
|40||12|20160|119000067|상도역|30|22608|121001329|서리풀문화광장|2,,
|40||12|20160|119000067|상도역|35|23287|122000184|강남역1번출구.역삼세무서|6,,
|40||12|20160|119000067|상도역|36|23288|122000185|역삼역.포스코타워역삼|2,,
|40||12|20160|119000067|상도역|39|23297|122000193|래미안그레이튼아파트|1,,
|40||12|20160|119000067|상도역|42|23363|122000259|현대아파트|1,,
|40||12|20160|119000067|상도역|43|23364|122000260|개포래미안포레스트|1,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|14|20164|119000071|숭실대입구역|5,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|15|20169|119000076|숭실대중문앞|16,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|16|20171|119000078|숭실대별관앞|17,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|18|20173|119000080|사당5치안센터|2,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|19|20175|119000082|총신대|2,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|20|20176|119000083|사당중학교|3,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|21|20179|119000086|남성역|2,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|22|20181|119000088|남성역골목시장|3,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|24|20182|119000089|남성초등학교|5,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|25|20184|119000091|이수역9번출구|2,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|23|20252|119000296|사당동대아신협앞|6,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|17|20254|119000319|사당롯데캐슬골든포레.사당해그린|3,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|32|22103|121000027|교대역2번출구|4,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|33|22104|121000028|서초동유원아파트|1,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|34|22114|121000038|롯데칠성|2,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|31|22136|121000060|서초역1번출구|6,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|27|22386|121000305|방배초등학교|1,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|29|22415|121001327|내방역1번출구|3,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|30|22608|121001329|서리풀문화광장|3,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|35|23287|122000184|강남역1번출구.역삼세무서|14,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|36|23288|122000185|역삼역.포스코타워역삼|2,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|39|23297|122000193|래미안그레이튼아파트|1,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|38|23299|122000195|역삼동성당.역삼자이아파트|3,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|37|23305|122000201|대한사회복지회|2,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|43|23364|122000260|개포래미안포레스트|1,,
|40||13|20162|119000069|상도동중앙하이츠빌.상도전통시장|40|23472|122000355|도곡중학교.강남세브란스병원|2,,
|40||14|20164|119000071|숭실대입구역|15|20169|119000076|숭실대중문앞|16,,
|40||14|20164|119000071|숭실대입구역|16|20171|119000078|숭실대별관앞|45,,
|40||14|20164|119000071|숭실대입구역|18|20173|119000080|사당5치안센터|5,,
|40||14|20164|119000071|숭실대입구역|19|20175|119000082|총신대|4,,
|40||14|20164|119000071|숭실대입구역|20|20176|119000083|사당중학교|10,,
|40||14|20164|119000071|숭실대입구역|21|20179|119000086|남성역|6,,
|40||14|20164|119000071|숭실대입구역|22|20181|119000088|남성역골목시장|5,,
|40||14|20164|119000071|숭실대입구역|24|20182|119000089|남성초등학교|3,,
|40||14|20164|119000071|숭실대입구역|23|20252|119000296|사당동대아신협앞|3,,
|40||14|20164|119000071|숭실대입구역|17|20254|119000319|사당롯데캐슬골든포레.사당해그린|10,,
|40||14|20164|119000071|숭실대입구역|32|22103|121000027|교대역2번출구|3,,
|40||14|20164|119000071|숭실대입구역|33|22104|121000028|서초동유원아파트|1,,
|40||14|20164|119000071|숭실대입구역|34|22114|121000038|롯데칠성|5,,
|40||14|20164|119000071|숭실대입구역|31|22136|121000060|서초역1번출구|1,,
|40||14|20164|119000071|숭실대입구역|26|22385|121000304|이수역5번출구|3,,
|40||14|20164|119000071|숭실대입구역|27|22386|121000305|방배초등학교|2,,
|40||14|20164|119000071|숭실대입구역|28|22387|121000306|방배고개|1,,
|40||14|20164|119000071|숭실대입구역|29|22415|121001327|내방역1번출구|5,,
|40||14|20164|119000071|숭실대입구역|30|22608|121001329|서리풀문화광장|5,,
|40||14|20164|119000071|숭실대입구역|35|23287|122000184|강남역1번출구.역삼세무서|19,,
|40||14|20164|119000071|숭실대입구역|36|23288|122000185|역삼역.포스코타워역삼|4,,
|40||14|20164|119000071|숭실대입구역|39|23297|122000193|래미안그레이튼아파트|4,,
|40||14|20164|119000071|숭실대입구역|38|23299|122000195|역삼동성당.역삼자이아파트|2,,
|40||14|20164|119000071|숭실대입구역|37|23305|122000201|대한사회복지회|4,,
|40||14|20164|119000071|숭실대입구역|42|23363|122000259|현대아파트|1,,
|40||14|20164|119000071|숭실대입구역|43|23364|122000260|개포래미안포레스트|1,,
|40||14|20164|119000071|숭실대입구역|40|23472|122000355|도곡중학교.강남세브란스병원|1,,
|40||15|20169|119000076|숭실대중문앞|15|20169|119000076|숭실대중문앞|2,,
|40||15|20169|119000076|숭실대중문앞|16|20171|119000078|숭실대별관앞|4,,
|40||15|20169|119000076|숭실대중문앞|18|20173|119000080|사당5치안센터|5,,
|40||15|20169|119000076|숭실대중문앞|19|20175|119000082|총신대|9,,
|40||15|20169|119000076|숭실대중문앞|20|20176|119000083|사당중학교|3,,
|40||15|20169|119000076|숭실대중문앞|21|20179|119000086|남성역|11,,
|40||15|20169|119000076|숭실대중문앞|22|20181|119000088|남성역골목시장|8,,
|40||15|20169|119000076|숭실대중문앞|24|20182|119000089|남성초등학교|12,,
|40||15|20169|119000076|숭실대중문앞|25|20184|119000091|이수역9번출구|6,,
|40||15|20169|119000076|숭실대중문앞|23|20252|119000296|사당동대아신협앞|2,,
|40||15|20169|119000076|숭실대중문앞|17|20254|119000319|사당롯데캐슬골든포레.사당해그린|5,,
|40||15|20169|119000076|숭실대중문앞|32|22103|121000027|교대역2번출구|7,,
|40||15|20169|119000076|숭실대중문앞|33|22104|121000028|서초동유원아파트|2,,
|40||15|20169|119000076|숭실대중문앞|34|22114|121000038|롯데칠성|8,,
|40||15|20169|119000076|숭실대중문앞|31|22136|121000060|서초역1번출구|7,,
|40||15|20169|119000076|숭실대중문앞|26|22385|121000304|이수역5번출구|8,,
|40||15|20169|119000076|숭실대중문앞|27|22386|121000305|방배초등학교|1,,
|40||15|20169|119000076|숭실대중문앞|28|22387|121000306|방배고개|4,,
|40||15|20169|119000076|숭실대중문앞|29|22415|121001327|내방역1번출구|4,,
|40||15|20169|119000076|숭실대중문앞|30|22608|121001329|서리풀문화광장|6,,
|40||15|20169|119000076|숭실대중문앞|35|23287|122000184|강남역1번출구.역삼세무서|25,,
|40||15|20169|119000076|숭실대중문앞|36|23288|122000185|역삼역.포스코타워역삼|3,,
|40||15|20169|119000076|숭실대중문앞|39|23297|122000193|래미안그레이튼아파트|1,,
|40||15|20169|119000076|숭실대중문앞|38|23299|122000195|역삼동성당.역삼자이아파트|2,,
|40||15|20169|119000076|숭실대중문앞|37|23305|122000201|대한사회복지회|4,,
|40||15|20169|119000076|숭실대중문앞|41|23325|122000221|개포한신.우성4차아파트|1,,
|40||15|20169|119000076|숭실대중문앞|42|23363|122000259|현대아파트|2,,
|40||15|20169|119000076|숭실대중문앞|43|23364|122000260|개포래미안포레스트|1,,
|40||15|20169|119000076|숭실대중문앞|40|23472|122000355|도곡중학교.강남세브란스병원|2,,
|40||16|20171|119000078|숭실대별관앞|16|20171|119000078|숭실대별관앞|2,,
|40||16|20171|119000078|숭실대별관앞|18|20173|119000080|사당5치안센터|2,,
|40||16|20171|119000078|숭실대별관앞|19|20175|119000082|총신대|2,,
|40||16|20171|119000078|숭실대별관앞|20|20176|119000083|사당중학교|8,,
|40||16|20171|119000078|숭실대별관앞|21|20179|119000086|남성역|28,,
|40||16|20171|119000078|숭실대별관앞|22|20181|119000088|남성역골목시장|2,,
|40||16|20171|119000078|숭실대별관앞|24|20182|119000089|남성초등학교|17,,
|40||16|20171|119000078|숭실대별관앞|25|20184|119000091|이수역9번출구|9,,
|40||16|20171|119000078|숭실대별관앞|23|20252|119000296|사당동대아신협앞|3,,
|40||16|20171|119000078|숭실대별관앞|32|22103|121000027|교대역2번출구|14,,
|40||16|20171|119000078|숭실대별관앞|33|22104|121000028|서초동유원아파트|3,,
|40||16|20171|119000078|숭실대별관앞|34|22114|121000038|롯데칠성|7,,
|40||16|20171|119000078|숭실대별관앞|31|22136|121000060|서초역1번출구|2,,
|40||16|20171|119000078|숭실대별관앞|26|22385|121000304|이수역5번출구|3,,
|40||16|20171|119000078|숭실대별관앞|27|22386|121000305|방배초등학교|1,,
|40||16|20171|119000078|숭실대별관앞|28|22387|121000306|방배고개|5,,
|40||16|20171|119000078|숭실대별관앞|29|22415|121001327|내방역1번출구|7,,
